,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
INTU,-0.00010736465,0.41508842,-0.00013592347,-4e-45,0.4257747,-1.3e-44,-0.000120077726,-0.000104468316,0.40857166,-0.00010828987,0.41511935,-1.3e-44,-1.4e-44,0.4208355,2.1094255e-07,0.41648546
IP6K1,0.23180848,0.25568643,0.24266541,-6e-45,0.26246226,-1.1e-44,0.23957157,0.24636462,0.25152543,0.234041,0.25542575,-1.3e-44,-1.1e-44,0.25929317,1.7056178e-07,0.25588784
IP6K2,0.25492477,0.27486977,0.26674068,-6e-45,0.28230846,-1.1e-44,0.2632166,0.27099174,0.27025002,0.25751913,0.27469593,-1.4e-44,-1.3e-44,0.27881724,1.9332028e-07,0.27490568
IPCEF1,0.2457724,0.24760512,0.2574077,-6e-45,0.25418878,-1.1e-44,0.254045,0.26115468,0.24355793,0.24814324,0.24733128,-1.3e-44,-1.1e-44,0.25110596,1.6909625e-07,0.247736
IPMK,0.09668487,0.27484733,0.10060702,-4e-45,0.28170356,-8e-45,0.10008765,0.102986984,0.27075815,0.097338066,0.27451664,-1e-44,-1e-44,0.2785426,1.39182e-07,0.27581906
IPO11,0.0002122894,0.3145192,-1.079604e-05,-3e-45,0.3222158,-8e-45,0.000251621,0.00073614717,0.30996495,-1.5567988e-06,0.31422523,-8e-45,-1e-44,0.31868967,1.3695248e-07,0.3160021
IPO8,0.15569729,0.16235924,0.16370223,-4e-45,0.16604306,-6e-45,0.16201109,0.16514623,0.16030777,0.15661535,0.16171125,-6e-45,-6e-45,0.16436519,7.36098e-08,0.1631505
IPO9-AS1,-0.00028476163,0.36301705,-0.00031689793,-3e-45,0.37206936,-1e-44,-0.00029790966,-0.00029509678,0.3575951,-0.00028998463,0.3628565,-1e-44,-1.1e-44,0.3679106,1.6491362e-07,0.36459717
IPP,0.046433605,0.33540666,0.047236033,-4e-45,0.34390235,-1e-44,0.047698557,0.049901,0.33028203,0.046717443,0.335228,-1.1e-44,-1.1e-44,0.33998147,1.6976148e-07,0.33658487
IQCB1,0.24977635,0.27911603,0.26129246,-6e-45,0.28666377,-1.1e-44,0.25786805,0.2655443,0.27442917,0.2523249,0.2789513,-1.5e-44,-1.3e-44,0.28312266,1.9483885e-07,0.27917606
IQCC,0.009466782,0.34717476,0.008306108,-4e-45,0.355889,-1e-44,0.0094760135,0.010704622,0.34194002,0.0093450695,0.34699872,-1e-44,-1.1e-44,0.3518772,1.6653347e-07,0.348554
IQCE,0.05333232,0.3382307,0.054450653,-4e-45,0.34683704,-1e-44,0.054783702,0.05723749,0.3330269,0.05371204,0.33806866,-1.1e-44,-1.3e-44,0.34286165,1.7366723e-07,0.33936408
IQCK,-0.00018750712,0.3461707,-0.00021308675,-3e-45,0.35475117,-1e-44,-0.00019602566,-0.00019258127,0.34105086,-0.00019222334,0.3459636,-8e-45,-1.1e-44,0.3508128,1.552044e-07,0.34771848
IQGAP1,0.08610986,0.28538337,0.08939801,-4e-45,0.29251832,-1e-44,0.08908439,0.09180553,0.2811203,0.08667618,0.2850777,-1e-44,-1e-44,0.2892291,1.4308606e-07,0.28640196
IQGAP2,0.32760867,0.09485799,0.3448726,-6e-45,0.09714064,-6e-45,0.33988616,0.34736937,0.09357247,0.3303602,0.0941554,-8e-45,-7e-45,0.09606812,7.918878e-08,0.09473366
IQSEC1,0.22280195,0.23847532,0.2333838,-4e-45,0.24469951,-1e-44,0.23045313,0.2367266,0.23468658,0.22485375,0.23814835,-1.1e-44,-1.1e-44,0.24179494,1.5416512e-07,0.23875579
IQSEC2,0.09199991,0.2592386,0.09584662,-4e-45,0.26560694,-8e-45,0.09540923,0.097944126,0.25547504,0.092531845,0.25885075,-8e-45,-1e-44,0.2626786,1.2706387e-07,0.26026148
IQSEC3,0.054164566,0.36949497,0.055007674,-4e-45,0.37904632,-1.1e-44,0.05533898,0.05825883,0.36366704,0.054682262,0.369438,-1.3e-44,-1.4e-44,0.3746227,1.976838e-07,0.3705764
IRAK1,0.26379937,0.275354,0.27605307,-6e-45,0.28283992,-1.1e-44,0.2723607,0.28041613,0.2706949,0.26650465,0.27519053,-1.5e-44,-1.4e-44,0.27932328,1.9673601e-07,0.2753367
IRAK2,0.0793626,0.34749004,0.08168573,-4e-45,0.35647106,-1.1e-44,0.08152868,0.08491482,0.342015,0.08009945,0.3473847,-1.3e-44,-1.3e-44,0.3523092,1.8944084e-07,0.34845555
IRAK3,0.25743115,0.28872436,0.26923186,-6e-45,0.29658967,-1.3e-44,0.2656665,0.27371374,0.28382084,0.26011288,0.2885992,-1.5e-44,-1.4e-44,0.29289544,2.0489469e-07,0.28872472
IRAK4,0.21815059,0.2375173,0.22851008,-4e-45,0.24369551,-1e-44,0.22566734,0.23178399,0.23376317,0.22014143,0.2371825,-1.1e-44,-1.1e-44,0.24081433,1.5183214e-07,0.23782668
IRF2BP2,0.020019293,0.33166182,0.019542024,-4e-45,0.33994776,-1e-44,0.020504467,0.021840096,0.3267002,0.019963719,0.33144477,-1e-44,-1.1e-44,0.3361355,1.5716108e-07,0.33300188
IRF3,0.037714317,0.3945332,0.03748343,-4e-45,0.40477836,-1.3e-44,0.0381386,0.040903457,0.3882627,0.038132302,0.39454347,-1.3e-44,-1.4e-44,0.4000315,2.1179316e-07,0.39567453
IRF4,0.10540569,0.29997706,0.10950895,-4e-45,0.30762243,-1e-44,0.10883577,0.112356074,0.29535916,0.10626807,0.29973903,-1.1e-44,-1.1e-44,0.30408463,1.621085e-07,0.3008598
IRF5,0.33507523,0.10631209,0.35259563,-6e-45,0.1089671,-7e-45,0.3474726,0.3553471,0.10477383,0.33796507,0.10565493,-1e-44,-7e-45,0.10771543,9.103252e-08,0.10612646
IRF6,0.03267254,0.38489765,0.032287627,-4e-45,0.39483398,-1.3e-44,0.03303407,0.035508253,0.37883562,0.032989413,0.38487083,-1.3e-44,-1.4e-44,0.39023525,2.0239864e-07,0.3860832
IRF7,0.22214054,0.22776662,0.23279777,-4e-45,0.23366576,-1e-44,0.22987479,0.23597726,0.22419295,0.22414052,0.22740327,-1.1e-44,-1e-44,0.23091549,1.4565684e-07,0.22806704
IRF8,0.22327146,0.2344741,0.2339172,-4e-45,0.24057947,-1e-44,0.2309758,0.23720747,0.23076332,0.22531268,0.23413423,-1.1e-44,-1.1e-44,0.23773107,1.5123214e-07,0.23475777
IRF9,0.23241764,0.23585823,0.24350564,-4e-45,0.24203892,-1e-44,0.24039118,0.24692416,0.23208931,0.2345767,0.23553202,-1.3e-44,-1.1e-44,0.23915169,1.554342e-07,0.23608573
IRGQ,0.055331968,0.3507135,0.056423314,-4e-45,0.35970312,-1.1e-44,0.05672379,0.059415817,0.34525487,0.05578746,0.35059476,-1.1e-44,-1.3e-44,0.35554513,1.8427698e-07,0.35181612
IRS2,0.256535,0.28409818,0.2683378,-6e-45,0.29182082,-1.3e-44,0.26478738,0.27274194,0.27928963,0.2591868,0.2839567,-1.5e-44,-1.4e-44,0.28819448,2.0100963e-07,0.28411075
ISCA1,0.1916326,0.20726806,0.20097554,-4e-45,0.21243691,-8e-45,0.19862252,0.2034966,0.2042036,0.19317476,0.2068054,-1e-44,-8e-45,0.21004283,1.2119754e-07,0.20777954
ISG15,0.035519205,0.3119286,0.03601508,-4e-45,0.3196772,-1e-44,0.036674306,0.038209558,0.30730733,0.035573125,0.31166133,-1e-44,-1.1e-44,0.31611452,1.466165e-07,0.31320667
ISG20,0.20941955,0.17749459,0.2199511,-4e-45,0.18183193,-7e-45,0.21724673,0.2222503,0.17496239,0.21105842,0.17695029,-8e-45,-8e-45,0.17982586,1.0401032e-07,0.17794546
ISG20L2,0.2578641,0.2892553,0.26968095,-6e-45,0.2971382,-1.3e-44,0.26610768,0.2741757,0.2843398,0.26055327,0.28913236,-1.5e-44,-1.4e-44,0.29343545,2.0545359e-07,0.2892523
ISOC1,0.2580449,0.2890516,0.26987284,-6e-45,0.29692903,-1.3e-44,0.26629603,0.2743668,0.28413954,0.26073545,0.28892815,-1.5e-44,-1.4e-44,0.29322883,2.0535809e-07,0.28904784
ISOC2,0.23420481,0.2291344,0.24545,-4e-45,0.2351191,-1e-44,0.24229856,0.24879205,0.22549312,0.23635837,0.22878753,-1.1e-44,-1.1e-44,0.23232412,1.5084638e-07,0.2293614
ISPD,0.007954337,0.3400229,0.0067905784,-4e-45,0.34851646,-1e-44,0.007985935,0.0090673715,0.3349356,0.0077848434,0.33982193,-1e-44,-1.1e-44,0.34461007,1.5916251e-07,0.34142184
IST1,0.25755256,0.28787303,0.26936787,-6e-45,0.2957132,-1.3e-44,0.26579988,0.2738389,0.28298604,0.26023227,0.28774518,-1.5e-44,-1.4e-44,0.29203078,2.04278e-07,0.28787392
ISY1,0.23338437,0.22703713,0.2446099,-4e-45,0.23295562,-1e-44,0.24147306,0.24791178,0.22344026,0.23551932,0.22668244,-1.1e-44,-1.1e-44,0.2301923,1.4894312e-07,0.22727212
ISYNA1,0.09700275,0.33627015,0.10031903,-4e-45,0.34497797,-1.1e-44,0.09982164,0.10359457,0.33095908,0.0979105,0.33614463,-1.3e-44,-1.3e-44,0.34093928,1.8698827e-07,0.33714798
ITCH,0.23031801,0.2379699,0.24127989,-4e-45,0.2442065,-1e-44,0.23820628,0.24470425,0.23416604,0.23245993,0.23764868,-1.3e-44,-1.1e-44,0.24129349,1.5634767e-07,0.23820665
ITFG1,0.25328118,0.28941718,0.26486775,-6e-45,0.29728812,-1.3e-44,0.26138157,0.26931065,0.2845138,0.25591475,0.28929025,-1.5e-44,-1.4e-44,0.2935926,2.0400782e-07,0.28944105
ITFG2,0.25706124,0.27788392,0.26895317,-6e-45,0.28542128,-1.1e-44,0.26538992,0.2732733,0.27319708,0.25969416,0.27772224,-1.5e-44,-1.3e-44,0.28188255,1.9638392e-07,0.27790266
ITGA1,0.022035085,0.40001485,0.020966575,-4e-45,0.41036755,-1.3e-44,0.021921977,0.024280757,0.39368796,0.022283092,0.400028,-1.3e-44,-1.4e-44,0.40557522,2.1034289e-07,0.4012407
ITGA2,-0.00016047999,0.39757973,-0.00018991664,-4e-45,0.40771902,-1.1e-44,-0.0001731424,-0.00016163096,0.3914288,-0.00016277104,0.39754695,-1.1e-44,-1.4e-44,0.4030408,1.9583051e-07,0.39903444
ITGA2B,0.21892226,0.25889412,0.22910413,-4e-45,0.26571923,-1e-44,0.22625653,0.23269707,0.25471243,0.2210097,0.25863144,-1.3e-44,-1.1e-44,0.26253134,1.679549e-07,0.25916693
ITGA4,0.22689576,0.2560488,0.23750418,-6e-45,0.2628175,-1.1e-44,0.23450391,0.24115011,0.25189695,0.22906941,0.2557845,-1.3e-44,-1.1e-44,0.25965363,1.6853902e-07,0.25627872
ITGA5,0.24445742,0.29384315,0.2555591,-6e-45,0.301815,-1.3e-44,0.2522425,0.2599619,0.28888136,0.24700084,0.29372227,-1.5e-44,-1.4e-44,0.2980747,2.0440838e-07,0.29391256
ITGA6,0.35481328,0.083317235,0.37355104,-6e-45,0.08535218,-7e-45,0.3680427,0.37620205,0.08216994,0.35785145,0.08260304,-8e-45,-7e-45,0.0843877,7.949875e-08,0.083049305
ITGA9,0.050225444,0.35251898,0.051043794,-4e-45,0.36154428,-1.1e-44,0.05144208,0.05400209,0.34704164,0.050625622,0.35240132,-1.1e-44,-1.3e-44,0.35737118,1.8379822e-07,0.35364914
ITGAE,0.13509445,0.31549132,0.14052124,-4e-45,0.32371318,-1.1e-44,0.13929106,0.14394552,0.3104656,0.1363847,0.31533423,-1.3e-44,-1.3e-44,0.31989184,1.8362464e-07,0.31617495
ITGAL,0.25078136,0.2883513,0.26225406,-6e-45,0.2961809,-1.3e-44,0.2588149,0.26665193,0.28347746,0.25337994,0.28821832,-1.5e-44,-1.4e-44,0.29250583,2.0232748e-07,0.28839153
ITGAM,0.2576012,0.2904943,0.26939246,-6e-45,0.29841357,-1.3e-44,0.26582474,0.27390206,0.28555503,0.26029223,0.2903752,-1.5e-44,-1.4e-44,0.29469368,2.0632194e-07,0.29049098
ITGAV,-0.00041849507,0.39173102,-0.0004602082,-4e-45,0.40159923,-1.1e-44,-0.00043855965,-0.0004358272,0.38578275,-0.00042419165,0.39165324,-1e-44,-1.3e-44,0.39705843,1.8259685e-07,0.39334717
ITGAX,0.2453971,0.26041538,0.256884,-6e-45,0.26738358,-1.1e-44,0.25353426,0.26081258,0.25611484,0.24781565,0.26018387,-1.4e-44,-1.3e-44,0.26411864,1.7887638e-07,0.2605293
ITGB1,0.16417575,0.29914555,0.17121917,-4e-45,0.30698198,-1.1e-44,0.16942953,0.17474917,0.29434723,0.16575582,0.29896295,-1.3e-44,-1.3e-44,0.30333355,1.806506e-07,0.29968184
ITGB2,0.058200277,0.34883308,0.059453934,-4e-45,0.35777694,-1.1e-44,0.05969923,0.062452644,0.3434024,0.05868311,0.34871134,-1.1e-44,-1.3e-44,0.35363993,1.8290075e-07,0.3499217
ITGB3,-9.166077e-06,0.3159853,-2.2794902e-05,-3e-45,0.3237217,-8e-45,-9.261667e-06,-4.5607985e-06,0.31140545,-1.29247455e-05,0.31569493,-8e-45,-1e-44,0.320177,1.3890252e-07,0.31747276
ITGB5,0.06671174,0.30362666,0.06884739,-4e-45,0.31123972,-1e-44,0.06891032,0.07129076,0.2990659,0.06711466,0.3033623,-1e-44,-1.1e-44,0.30773032,1.5132153e-07,0.30473253
ITGB7,0.2985739,0.073521934,0.3146052,-4e-45,0.07505508,-6e-45,0.3101604,0.31644863,0.07275793,0.3008818,0.072719425,-7e-45,-6e-45,0.07434784,5.375094e-08,0.07360163
ITK,0.22598246,0.23322186,0.23677614,-4e-45,0.23929948,-1e-44,0.23378268,0.24008024,0.22952688,0.22805184,0.2328805,-1.1e-44,-1.1e-44,0.23646328,1.5119058e-07,0.23349136
ITLN1,-0.000109208224,0.3330836,-0.00012955815,-3e-45,0.34129858,-1e-44,-0.000114044844,-0.00011002496,0.32819766,-0.00011349707,0.33284056,-8e-45,-1.1e-44,0.33753064,1.4768108e-07,0.33460462
ITM2A,0.25367388,0.29375732,0.26523617,-6e-45,0.30176044,-1.3e-44,0.2617445,0.26974672,0.28876638,0.25633,0.29364523,-1.5e-44,-1.4e-44,0.29800215,2.0750018e-07,0.29377234
ITM2C,0.25323397,0.3051472,0.26465905,-6e-45,0.31349188,-1.3e-44,0.26118094,0.26932973,0.29993135,0.2559312,0.3050727,-1.7e-44,-1.4e-44,0.30957183,2.161566e-07,0.30514777
ITPK1,0.2548308,0.29014966,0.2664873,-6e-45,0.29804838,-1.3e-44,0.26297206,0.2709592,0.28522652,0.2574864,0.29002672,-1.5e-44,-1.4e-44,0.29433915,2.0510713e-07,0.29016325
ITPKB,0.21151073,0.2461321,0.22145182,-4e-45,0.25254548,-1e-44,0.21873906,0.22477227,0.24222904,0.21345526,0.24581952,-1.1e-44,-1.1e-44,0.24955514,1.5621767e-07,0.24646789
ITPR1,0.18638235,0.21477965,0.1953873,-4e-45,0.22015549,-8e-45,0.19313736,0.19795546,0.21158351,0.1878908,0.21433684,-1e-44,-1e-44,0.21766509,1.2513544e-07,0.21531089
ITPR2,0.2160226,0.2492719,0.22615695,-4e-45,0.25579643,-1e-44,0.22335996,0.22957635,0.24529126,0.21803524,0.24897422,-1.3e-44,-1.1e-44,0.25275186,1.601906e-07,0.24957627
ITPR3,-0.00016005307,0.4061989,-0.00019034058,-4e-45,0.41659796,-1.1e-44,-0.00017353475,-0.00016079887,0.39987648,-0.00016198723,0.40619487,-1.3e-44,-1.4e-44,0.41179657,2.0258055e-07,0.4076404
ITPRIP,0.09589064,0.32104066,0.099305585,-4e-45,0.32928556,-1.1e-44,0.09882237,0.10234688,0.316036,0.0967226,0.3208632,-1.1e-44,-1.3e-44,0.32546666,1.7484413e-07,0.32194784
ITPRIPL1,0.032233402,0.41068658,0.031565614,-4e-45,0.42139828,-1.3e-44,0.032332234,0.035155326,0.4041134,0.032650054,0.41074538,-1.4e-44,-1.5e-44,0.4164323,2.220288e-07,0.41183606
ITPRIPL2,0.072011486,0.3128624,0.07431824,-4e-45,0.3207733,-1e-44,0.07428488,0.076957926,0.30810037,0.07251693,0.31263435,-1e-44,-1.1e-44,0.31712112,1.5970271e-07,0.31392318
ITSN1,0.016006172,0.28751966,0.015775442,-3e-45,0.2944607,-8e-45,0.016793862,0.017385937,0.28344893,0.015721902,0.2871511,-7e-45,-1e-44,0.29128718,1.219517e-07,0.2889495
ITSN2,0.20643696,0.196194,0.21663067,-4e-45,0.20108429,-8e-45,0.21399157,0.21916556,0.19330037,0.20811537,0.19570985,-1e-44,-8e-45,0.1988177,1.152176e-07,0.1966346
IVD,0.25170627,0.27534068,0.2633568,-6e-45,0.28278175,-1.1e-44,0.2598941,0.2675767,0.27072236,0.2542631,0.27516526,-1.4e-44,-1.3e-44,0.27929053,1.9258219e-07,0.27539495
IVNS1ABP,0.23506519,0.285012,0.24578774,-6e-45,0.29268327,-1.1e-44,0.24264544,0.24995124,0.28025723,0.23745733,0.2848524,-1.4e-44,-1.3e-44,0.28908867,1.94358e-07,0.2851502
IWS1,0.23961055,0.28826794,0.25052688,-6e-45,0.296054,-1.3e-44,0.24729973,0.25479138,0.2834332,0.24207172,0.28812364,-1.5e-44,-1.4e-44,0.2924034,1.9843627e-07,0.28837436
JADE1,0.23134124,0.24698788,0.2422629,-6e-45,0.25349993,-1e-44,0.23917396,0.2458303,0.24300134,0.23353255,0.24669774,-1.3e-44,-1.1e-44,0.250456,1.636708e-07,0.24720508
JADE2,0.4966327,0.074014485,0.5225392,-6e-45,0.07629038,-8e-45,0.5143334,0.5267322,0.07257681,0.5013727,0.07340929,-1.3e-44,-8e-45,0.0751629,1.2104266e-07,0.07292162
JADE3,0.018454656,0.39808023,0.017227128,-4e-45,0.40836155,-1.3e-44,0.018249623,0.020470865,0.39180383,0.018650837,0.3980834,-1.3e-44,-1.4e-44,0.4036043,2.076194e-07,0.39933014
JAG1,-0.00025531903,0.406916,-0.00029042942,-4e-45,0.41730177,-1.1e-44,-0.0002718106,-0.00026191413,0.40061125,-0.00025839417,0.40690517,-1.1e-44,-1.4e-44,0.41251013,1.9953468e-07,0.40841287
JAGN1,0.2581859,0.2893293,0.2700181,-6e-45,0.29721564,-1.3e-44,0.2664387,0.27451771,0.28441122,0.2608793,0.28920692,-1.5e-44,-1.4e-44,0.29351112,2.0562109e-07,0.28932428
JAK1,0.064371,0.3476814,0.06594396,-4e-45,0.3566129,-1.1e-44,0.066071436,0.068999305,0.3422528,0.064924985,0.34756154,-1.1e-44,-1.3e-44,0.35247937,1.849232e-07,0.3487351
JAK2,0.36173737,0.100622356,0.38064542,-6e-45,0.10320401,-7e-45,0.37501347,0.38362944,0.09910783,0.36493105,0.09997262,-1e-44,-7e-45,0.10197799,9.543122e-08,0.10028753
JAK3,0.24953784,0.28524268,0.26098,-6e-45,0.29297405,-1.3e-44,0.257563,0.26531804,0.28043482,0.25210845,0.2850981,-1.5e-44,-1.4e-44,0.28934598,1.9949874e-07,0.28529492
JAKMIP1,0.22091511,0.25098103,0.23127624,-4e-45,0.25757504,-1e-44,0.22838712,0.23477831,0.24695006,0.22299477,0.25069392,-1.3e-44,-1.1e-44,0.25449586,1.6318684e-07,0.2512539
JAKMIP2,0.25740242,0.291359,0.269175,-6e-45,0.2993036,-1.3e-44,0.26561144,0.2736948,0.2864032,0.26009452,0.2912426,-1.5e-44,-1.4e-44,0.29557174,2.0692227e-07,0.29135558
JAM3,0.10173532,0.34838247,0.10516529,-4e-45,0.35747275,-1.1e-44,0.104583696,0.10867223,0.34281483,0.10275039,0.34830225,-1.3e-44,-1.4e-44,0.3532514,1.9736092e-07,0.34921423
JAML,0.20872688,0.2300635,0.21869177,-4e-45,0.23598254,-1e-44,0.21602455,0.22174598,0.22648913,0.21057169,0.22969456,-1.1e-44,-1e-44,0.23322746,1.4283901e-07,0.23043984
JARID2,0.22716215,0.23702745,0.23797615,-4e-45,0.24322405,-1e-44,0.23496203,0.24134949,0.23325288,0.22926152,0.23669995,-1.3e-44,-1.1e-44,0.24033108,1.5453915e-07,0.23728429
JAZF1,0.22366875,0.23177251,0.23436171,-4e-45,0.23779795,-1e-44,0.23141152,0.23761743,0.2281141,0.22570384,0.23142402,-1.1e-44,-1.1e-44,0.23498729,1.4927865e-07,0.23205788
JAZF1-AS1,0.02945096,0.31502783,0.029612646,-4e-45,0.32284752,-1e-44,0.030388445,0.03178057,0.31036532,0.029443137,0.31476486,-8e-45,-1.1e-44,0.3192532,1.4687876e-07,0.31633708
JCHAIN,0.25193375,0.28096026,0.26353878,-6e-45,0.28857148,-1.1e-44,0.26007432,0.26784298,0.2762295,0.2545163,0.2808038,-1.5e-44,-1.4e-44,0.28499952,1.9700845e-07,0.28100473
JDP2,0.18756908,0.27521268,0.19602174,-4e-45,0.2824141,-1.1e-44,0.193777,0.19948083,0.27081168,0.18933846,0.27497336,-1.3e-44,-1.1e-44,0.2790586,1.7008965e-07,0.2756465
JHDM1D-AS1,0.07967327,0.37111515,0.08177255,-4e-45,0.38080913,-1.3e-44,0.08162025,0.08534871,0.36516955,0.08051045,0.37108892,-1.4e-44,-1.4e-44,0.3763092,2.0756038e-07,0.37204334
JKAMP,0.2530471,0.277774,0.26473993,-6e-45,0.2852933,-1.1e-44,0.26125282,0.26901102,0.27310282,0.2556303,0.277608,-1.5e-44,-1.3e-44,0.28176454,1.9492256e-07,0.27781668
JMJD1C,0.19694723,0.2819055,0.20579995,-4e-45,0.28934306,-1.1e-44,0.20338017,0.20946716,0.27734008,0.19885898,0.2816978,-1.3e-44,-1.3e-44,0.2858724,1.7853156e-07,0.28227383
JMJD6,0.22125874,0.25694308,0.23157668,-4e-45,0.26371795,-1e-44,0.22868377,0.23516938,0.25279245,0.223367,0.25667617,-1.3e-44,-1.1e-44,0.2605529,1.6791498e-07,0.25720498
JMY,0.21459006,0.1900427,0.22525254,-4e-45,0.19477701,-8e-45,0.22245568,0.22779505,0.18724373,0.21634358,0.18954529,-1e-44,-8e-45,0.192581,1.1568965e-07,0.1904442
JOSD2,0.25659814,0.2839803,0.26840526,-6e-45,0.29169962,-1.3e-44,0.2648536,0.27280843,0.27917388,0.25925025,0.2838385,-1.5e-44,-1.4e-44,0.28807485,2.0094103e-07,0.28399268
JUN,0.16509342,0.3016403,0.17215736,-4e-45,0.3095553,-1.1e-44,0.17035145,0.1757344,0.29678935,0.1666949,0.30146694,-1.3e-44,-1.3e-44,0.30586934,1.8279707e-07,0.30216745
JUNB,-0.00012114003,0.33707434,-0.00014249071,-3e-45,0.34540513,-1e-44,-0.00012673765,-0.00012252152,0.3321128,-0.00012541548,0.3368435,-8e-45,-1.1e-44,0.34158266,1.5010343e-07,0.33859628
JUND,0.08957926,0.33398744,0.09254871,-4e-45,0.34259933,-1.1e-44,0.09219158,0.095702544,0.32874662,0.09038624,0.3338473,-1.3e-44,-1.3e-44,0.33860895,1.8267573e-07,0.33491284
JUP,0.03784375,0.3937575,0.03762714,-4e-45,0.40397978,-1.3e-44,0.038279466,0.041037485,0.38750198,0.038260184,0.39376533,-1.3e-44,-1.4e-44,0.39924374,2.1102134e-07,0.39489913
KALRN,0.0061489046,0.39847893,0.004303381,-4e-45,0.40872687,-1.3e-44,0.005559683,0.007407561,0.3922358,0.006195806,0.39847106,-1.3e-44,-1.4e-44,0.4039895,2.0403846e-07,0.39980093
KANK1,0.011685029,0.39317638,0.010169327,-4e-45,0.4032849,-1.1e-44,0.011318095,0.013262041,0.38702005,0.0117782205,0.39315623,-1.3e-44,-1.4e-44,0.3986117,2.019736e-07,0.39447355
KANK3,0.022000484,0.39641565,0.02096662,-4e-45,0.40665978,-1.3e-44,0.021921009,0.024228238,0.39016044,0.022233397,0.39641672,-1.3e-44,-1.4e-44,0.4019189,2.0768601e-07,0.39764705
KANSL1-AS1,0.18900773,0.30018252,0.1972793,-4e-45,0.30814156,-1.1e-44,0.19501854,0.20111816,0.2952805,0.19089669,0.30002797,-1.4e-44,-1.3e-44,0.3044265,1.8964614e-07,0.30057037
KANSL1L,0.009357512,0.3991619,0.007665135,-4e-45,0.40944225,-1.3e-44,0.0088608265,0.010817185,0.39289445,0.009446561,0.39915955,-1.3e-44,-1.4e-44,0.40468848,2.05555e-07,0.40046397
KANTR,-0.00062263355,0.42008916,-0.0006773978,-3e-45,0.43073678,-1.1e-44,-0.0006517264,-0.0006513132,0.41364604,-0.0006296764,0.4200856,-1.1e-44,-1.4e-44,0.42583367,1.9777558e-07,0.4217839
KAT2A,0.12229852,0.33180526,0.1269223,-4e-45,0.34047168,-1.1e-44,0.12594278,0.1304313,0.32649818,0.12349809,0.3316902,-1.3e-44,-1.3e-44,0.3364443,1.9161088e-07,0.33254036
KAT2B,-9.549558e-06,0.34355843,-2.5987476e-05,-4e-45,0.35212582,-1e-44,-1.2324899e-05,-3.7634372e-06,0.3384307,-1.219429e-05,0.34336057,-1e-44,-1.1e-44,0.34818763,1.5867862e-07,0.34500483
KAT6A,0.3447913,0.120867014,0.3626492,-6e-45,0.12399602,-7e-45,0.35734832,0.36572668,0.119006634,0.3478598,0.12026767,-1e-44,-8e-45,0.12251625,1.0579798e-07,0.12060198
KAT6B,0.26023352,0.29855046,0.27207452,-6e-45,0.3067221,-1.3e-44,0.26846045,0.27673224,0.29344225,0.2629897,0.29846084,-1.5e-44,-1.4e-44,0.30288172,2.1345275e-07,0.29851952
KAT7,0.22197427,0.2459957,0.23243873,-4e-45,0.25244343,-1e-44,0.2295272,0.23588093,0.24206027,0.22404662,0.245693,-1.3e-44,-1.1e-44,0.24943319,1.5969573e-07,0.24626979
KATNA1,0.094278306,0.32096785,0.097613566,-4e-45,0.32920468,-1.1e-44,0.09716093,0.10063471,0.31597006,0.09509018,0.32078862,-1.1e-44,-1.3e-44,0.32539022,1.7404248e-07,0.32188472
KATNAL1,0.0036401302,0.40302962,0.0016234741,-4e-45,0.41340554,-1.3e-44,0.0029295534,0.004763894,0.39670444,0.0036747605,0.40303457,-1.3e-44,-1.4e-44,0.40860844,2.0647266e-07,0.40435967
KB-1507C5.4,0.013091326,0.30808136,0.012507066,-3e-45,0.31563145,-8e-45,0.013590246,0.014380999,0.30361167,0.012854591,0.30777878,-8e-45,-1e-44,0.31217027,1.3665607e-07,0.3094977
KB-1980E6.3,0.0148829,0.37614396,0.013699301,-4e-45,0.3857513,-1.1e-44,0.01477965,0.016582176,0.3703155,0.014945701,0.37607044,-1.1e-44,-1.3e-44,0.3813147,1.8922374e-07,0.37744784
KBTBD11,0.2605413,0.27981833,0.2725873,-6e-45,0.28742677,-1.3e-44,0.2689588,0.27697664,0.2750814,0.26322478,0.27966654,-1.5e-44,-1.4e-44,0.28385314,1.9907104e-07,0.27981362
KBTBD3,0.1799266,0.1420742,0.18934545,-4e-45,0.14523596,-6e-45,0.18718497,0.1907816,0.14034478,0.18105914,0.14138252,-6e-45,-6e-45,0.14379716,6.614458e-08,0.14275259
KBTBD4,0.028823406,0.35078865,0.02859182,-4e-45,0.35968333,-1.1e-44,0.029395863,0.031271495,0.34541744,0.02895379,0.35064435,-1.1e-44,-1.3e-44,0.3555797,1.7441624e-07,0.35204807
KBTBD7,0.229135,0.2381346,0.24003622,-4e-45,0.24437182,-1e-44,0.23698515,0.24344897,0.23433143,0.23126313,0.23781273,-1.3e-44,-1.1e-44,0.2414589,1.5607002e-07,0.23837811
KBTBD8,0.09249063,0.3066465,0.09588204,-4e-45,0.3144455,-1e-44,0.09545706,0.09867338,0.30193937,0.09322185,0.30641806,-1.1e-44,-1.1e-44,0.3108394,1.6182645e-07,0.30759558
KCNA3,0.25810498,0.29963902,0.2698288,-6e-45,0.3078356,-1.3e-44,0.26625565,0.2744771,0.2945163,0.26083946,0.29955092,-1.5e-44,-1.4e-44,0.3039841,2.1356581e-07,0.299619
